date,type,title,url
11/28/2012,Fiscal Compliance,Maryland Public Broadcasting Commission,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d17cc9d724560674582
03/08/2010,Fiscal Compliance,Maryland Public Broadcasting Commission,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d17cc9d724560674584
01/11/2018,Fiscal Compliance,Office of the Public Defender,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d17cc9d724560674586
08/21/2014,Fiscal Compliance,Office of the Public Defender,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d17cc9d724560674588
02/10/2011,Fiscal Compliance,Office of the Public Defender,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d17cc9d72456067458a
12/10/2007,Fiscal Compliance,Office of the Public Defender,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d17cc9d72456067458c
01/06/2016,Fiscal Compliance,Department of Public Safety and Correctional Services - Information Technology and Communications Division,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d17cc9d72456067458e
11/18/2015,Fiscal Compliance,"Department of Public Safety and Correctional Services - Office of the Secretary and Other Units
                                                            



NOTE: Effective July 1, 2012, DPSCS completed a departmental reorganization which established three regions within the State (North, Central, and South). OLA audits these regions separately. The Division of Parole and Probation ceased to exist as a budgetary unit as a result of the reorganization, and the related functions were absorbed by the Office of the Secretary and the three regions.",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a981f2342120319c00870fc
12/05/2012,Fiscal Compliance,Department of Public Safety and Correctional Services - Division of Parole and Probation,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d17cc9d724560674592
11/07/2012,Fiscal Compliance,Department of Public Safety and Correctional Services - Office of the Secretary and Other Units,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9823cf42120619c086e6d4
01/06/2012,Fiscal Compliance,Department of Public Safety and Correctional Services - Information Technology and Communications Division,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d17cc9d724560674596
11/17/2010,Fiscal Compliance,Department of Public Safety and Correctional Services - Division of Parole and Probation,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d17cc9d724560674598
09/15/2010,Fiscal Compliance,Department of Public Safety and Correctional Services - Office of the Secretary and Other Units,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a9823db42120619c086fa88
03/14/2008,Fiscal Compliance,Department of Public Safety and Correctional Services - Information Technology and Communications Division,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d17cc9d72456067459c
10/29/2010,Fiscal Compliance,"Department of Public Safety and Correctional Services - Baltimore Region
                                                            



NOTE: OLA no longer conducts a separate audit of the Baltimore Region due to the establishment of the DPSCS - Central Region Finance Office.",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d17cc9d72456067459e
05/01/2015,Fiscal Compliance,"Department of Public Safety and Correctional Services - Central Region 
                                                            



NOTE: Effective July 1, 2012, DPSCS completed a departmental reorganization which established three regions within the State, including the Central Region. The financial activities of the Baltimore City Detention Center (BCDC) and the Baltimore Central Booking and Intake Center (BCBIC), as well as certain activities of the Chesapeake Detention Facility, were reorganized under the newly created Central Region. The activities of BCDC and BCBIC were previously audited during the audit of the DPSCS - Division of Pretrial Detention and Services, which ceased to exist as a separate budgetary unit due to this reorganization.",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d17cc9d7245606745a0
08/06/2012,Fiscal Compliance,"Department of Public Safety and Correctional Services - Central Region Finance Office
                                                            



NOTE 1: Effective July 1, 2010, the fiscal operations of the Baltimore Region, Jessup Region, Maryland Correctional Pre-Release System, and Patuxent Institution and Women's Facilities were consolidated under the Central Region Finance Office.
NOTE 2: Effective July 1, 2012, DPSCS completed a departmental reorganization which established three regions within the State. The Central Region Finance Office activities have since been absorbed by the South Region.",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d17cc9d7245606745a2
04/01/2011,Fiscal Compliance,"Department of Public Safety and Correctional Services - Division of Pretrial Detention and Services
                                                            



                                                        NOTE: OLA no longer conducts a separate audit of the Division of Pretrial Detention and Services due to the establishment of the DPSCS - Central Region.  This Division ceased to exist as a separate budgetary unit.",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d17cc9d7245606745a4
04/10/2008,Fiscal Compliance,Department of Public Safety and Correctional Services - Division of Pretrial Detention and Services,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d17cc9d7245606745a6
07/13/2012,Fiscal Compliance,"Department of Public Safety and Correctional Services - Eastern Shore Region
                                                            



NOTE: OLA no longer conducts a separate audit of the Eastern Shore Region due to the establishment of the DPSCS - South Region.",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d17cc9d7245606745a8
12/04/2008,Fiscal Compliance,Department of Public Safety and Correctional Services - Eastern Shore Region,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745aa
01/07/2013,Fiscal Compliance,"Department of Public Safety and Correctional Services - Hagerstown Region
                                                            



NOTE: OLA no longer conducts a separate audit of the Hagerstown Region due to the establishment of the DPSCS - North Region.",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745ac
01/06/2010,Fiscal Compliance,Department of Public Safety and Correctional Services - Hagerstown Region,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745ae
07/13/2010,Fiscal Compliance,"Department of Public Safety and Correctional Services - Jessup Region
                                                            



NOTE: OLA no longer conducts a separate audit of the Jessup Region due to the establishment of the DPSCS - Central Region Finance Office.",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745b0
06/08/2009,Fiscal Compliance,"Department of Public Safety and Correctional Services - Maryland Correctional Pre-Release System
                                                            



NOTE: OLA no longer conducts a separate audit of the Maryland Correctional Pre-Release System due to the establishment of the DPSCS - Central Region Finance Office.",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745b2
10/28/2015,Fiscal Compliance,"Department of Public Safety and Correctional Services - North Region
                                                            



NOTE: Effective July 1, 2012, DPSCS completed a departmental reorganization which established three regions within the State, including the North Region. The financial activities of the Maryland Correctional Institution - Hagerstown, the Maryland Correctional Training Center, and the Roxbury Correctional Institution (previously audited under the DPSCS - Hagerstown Region), as well as the North Branch Correctional Institution and the Western Correctional Institution (previously audited under the DPSCS - Western Maryland Region) were reorganized under the newly created North Region.",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745b4
04/09/2009,Fiscal Compliance,"Department of Public Safety and Correctional Services - Patuxent Institution and Women's Facilities
                                                            



NOTE: OLA no longer conducts a separate audit of the Patuxent Institution and Women's Facilities due to the establishment of the DPSCS - Central Region Finance Office.",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745b6
10/28/2015,Fiscal Compliance,"Department of Public Safety and Correctional Services - South Region
                                                            



NOTE: Effective July 1, 2012, DPSCS completed a departmental reorganization which established three regions within the State, including the South Region. The financial activities of the Jessup Correctional Institution, Maryland Correctional Institution - Jessup, Maryland Correctional Institution for Women, Brockbridge Correctional Facility, Jessup Pre-Release Unit, Southern Maryland Pre-Release Unit, and Eastern Pre-Release Unit, (previously audited under the DPSCS - Central Region Finance Office), as well as the Eastern Correctional Institution, and Poplar Hill Pre-Release Unit (previously audited under the DPSCS - Eastern Shore Region), and the Dorsey Run Correctional Facility were reorganized under the newly created South Region.
The financial activities of the following facilities and units that were previously audited under the DPSCS - Central Region Finance Office have since been absorbed by the South Region as a result of this reorganization: Patuxent Institution; Metropolitan Transition Center; Maryland Reception, Diagnostic and Classification Center; Baltimore Pre-Release Unit; Baltimore City Correctional Center; Central Maryland Correctional Facility; and certain activities of the Chesapeake Detention Facility.",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745b8
10/18/2011,Fiscal Compliance,"Department of Public Safety and Correctional Services - Western Maryland Region
                                                            



NOTE: OLA no longer conducts a separate audit of the Western Maryland Region due to the establishment of the DPSCS - North Region.",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745ba
10/16/2008,Fiscal Compliance,Department of Public Safety and Correctional Services - Western Maryland Region,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745bc
12/08/2016,Fiscal Compliance,Public Service Commission,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745be
07/08/2013,Fiscal Compliance,Public Service Commission,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745c0
04/15/2010,Fiscal Compliance,Public Service Commission,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745c2
07/17/2007,Fiscal Compliance,Public Service Commission,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745c4
01/04/2018,Fiscal Compliance,"Department of Labor, Licensing and Regulation - Division of Racing",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745c6
08/26/2014,Fiscal Compliance,"Department of Labor, Licensing and Regulation - Division of Racing",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745c8
08/23/2011,Fiscal Compliance,"Department of Labor, Licensing and Regulation - Division of Racing",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745ca
07/17/2008,Fiscal Compliance,"Department of Labor, Licensing and Regulation - Division of Racing",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745cc
01/05/2018,Fiscal Compliance,Maryland Department of Health - Regional Institute for Children and Adolescents - Baltimore,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745ce
06/30/2014,Fiscal Compliance,Department of Health and Mental Hygiene - Regional Institute for Children and Adolescents - Baltimore,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745d0
12/02/2011,Fiscal Compliance,Department of Health and Mental Hygiene - Regional Institute for Children and Adolescents - Baltimore,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745d2
10/14/2008,Fiscal Compliance,Department of Health and Mental Hygiene - Regional Institute for Children and Adolescents - Baltimore,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745d4
02/14/2018,Fiscal Compliance,Maryland Department of Health - John L. Gildner Regional Institute for Children and Adolescents,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745d6
01/28/2014,Fiscal Compliance,Department of Health and Mental Hygiene - John L. Gildner Regional Institute for Children and Adolescents,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745d8
09/30/2010,Fiscal Compliance,Department of Health and Mental Hygiene - John L. Gildner Regional Institute for Children and Adolescents,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745da
05/05/2008,Fiscal Compliance,Department of Health and Mental Hygiene - John L. Gildner Regional Institute for Children and Adolescents,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745dc
10/17/2016,Fiscal Compliance,Office of the Register of Wills - Allegany County,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745de
05/21/2013,Fiscal Compliance,Office of the Register of Wills - Allegany County,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745e0
06/14/2010,Fiscal Compliance,Office of the Register of Wills - Allegany County,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745e2
09/18/2007,Fiscal Compliance,Office of the Register of Wills - Allegany County,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d18cc9d7245606745e4
